alpha_color,alpha_texture,alpha_shape,val_macro_f1,raw_matches_ablation,effective_matches_ablation
0.21604740547085546,0.38981069001982693,0.3941419045093177,89.6865397567351,False,False
0.07872147987032882,0.20281429595744496,0.7184642241722262,68.06863272184208,False,False
0.5044801459604121,0.24227008017681287,0.2532497738627751,96.72666824208619,False,True
0.2018850967697784,0.5919758137528072,0.20613908947741444,82.57395247191039,False,False
0.43581614119064804,0.2911502336487232,0.27303362516062885,96.38097826378984,True,True
0.48111657000438973,0.35914819162510175,0.1597352383705085,96.20980245027702,True,True
0.6611167868631173,0.08200611990243961,0.25687709323444324,96.28871518915524,False,False
0.5083842681894297,0.39923619071310606,0.09237954109746424,96.17535643897764,True,True
0.7294844720922294,0.00901439446930648,0.26150113343846393,96.02697849087858,False,False
0.03652138680732886,0.9306872668381939,0.032791346354477155,66.07778781058458,False,False
0.24734481866517258,0.02886459100301979,0.7237905903318076,82.59341226500473,False,False
0.21161661254181713,0.42986419700186745,0.35851919045631536,88.20790079653311,False,False
0.2348905041729434,0.5056320851125237,0.25947741071453306,88.0625735110997,False,False
0.3358370165974228,0.007480645576249196,0.656682337826328,90.79660552634964,False,False
0.4843318499117169,0.17249705065409843,0.34317109943418456,96.71080138076644,False,True
0.28725273681441416,0.23035148014234547,0.4823957830432404,94.63275277264788,False,False
0.4745470385663793,0.19716960939051495,0.3282833520431057,96.65502868182568,False,True
0.5049857082775936,0.08640842294482745,0.408605868777579,96.55500972441078,False,False
0.1178512945962521,0.7903959433814939,0.09175276202225405,71.18494394051964,False,False
0.34614959458124134,0.6174829270018881,0.03636747841687061,89.54181592012948,False,False
0.23304082566684453,0.6402974428516882,0.12666173148146728,82.64329419910328,False,False
0.3613121155702192,0.4874966157469295,0.15119126868285124,93.59468121654676,False,True
0.031659840787766395,0.5462355783462879,0.42210458086594566,70.83368291227423,False,False
0.26095641755582055,0.14335940398089134,0.595684178463288,90.92772931520561,False,False
0.6210151082763028,0.309556999361247,0.06942789236245028,96.29535950299399,True,True
0.2639910217790442,0.4367070337221698,0.299301944498786,91.97816439544492,False,False
0.1875050521408184,0.1858176528145612,0.6266772950446204,85.07375225653804,False,False
0.7166766779594905,0.03932670311349632,0.2439966189270133,96.0919387021265,False,False
0.8237950798895419,0.003997969546048799,0.17220695056440935,95.9688480547004,False,False
0.20934780463987152,0.353083254543529,0.43756894081659947,89.38703827972326,False,False
0.44774867693487774,0.0946248877578619,0.45762643530726055,96.38586656334033,False,False
0.5381696065607687,0.17615454296881455,0.28567585047041666,96.59127156287973,False,True
0.4416226817677661,0.005469141196975026,0.5529081770352591,95.64100392884625,False,False
0.02037511546458292,0.9227199869083267,0.056904897627090445,65.71095998212633,False,False
0.10393075443117927,0.18967929504806624,0.7063899505207546,71.71519018290594,False,False
0.034367066447632766,0.6187835429633612,0.346849390589006,69.87816041657202,False,False
0.3071069965802279,0.03463901366344776,0.6582539897563243,89.92633326788652,False,False
0.12997067330259465,0.8226632660420155,0.04736606065538994,71.08934498993736,False,False
0.459308985405513,0.027565617868255406,0.5131253967262316,96.20690461735035,False,False
0.30795627436620243,0.3434046901650845,0.34863903546871305,95.01058085332856,False,True
0.6441864862829604,0.0331950425392637,0.32261847117777587,96.13289117112,False,False
0.13903110932053858,0.1492688660078841,0.7117000246715774,74.85599467139808,False,False
0.6026480664021658,0.327005440516069,0.07034649308176515,96.25223931971347,True,True
0.38353595912684246,0.09999634589634672,0.5164676949768108,95.6426724381583,False,False
0.10443141708867473,0.6390114778538653,0.2565571050574601,73.47723297944674,False,False
0.05900082317958702,0.8617359177149574,0.07926325910545569,68.01951246645037,False,False
0.8082127250259405,0.1246187356831501,0.0671685392909094,95.9618342673265,True,True
0.08596559220396281,0.31442380491689537,0.5996106028791417,75.64584859894342,False,False
0.29393136651355906,0.14546676464820663,0.5606018688382343,93.28807126877837,False,False
0.3124357689143815,0.035930708545417966,0.6516335225402005,90.46333557824553,False,False
0.09816214623075593,0.8264304639660471,0.07540738980319685,69.98805871368054,False,False
0.3012235908459176,0.6565683634698198,0.04220804568426271,85.73810211438477,False,False
0.788174010270395,0.134240607174013,0.07758538255559201,95.9618342673265,True,True
0.5263652208711084,0.22086095799828334,0.25277382113060815,96.56772891353657,False,True
0.21579503274128697,0.20664090153090703,0.5775640657278058,89.3374773865593,False,False
0.5029629094114328,0.2575361413705806,0.23950094921798643,96.70436075973072,True,True
0.23846858961047832,0.4168038840847778,0.34472752630474396,90.70368593980366,False,False
0.09230482170559764,0.46197463989668686,0.4457205383977155,76.65609176233843,False,False
0.12947906115837834,0.7705971870811926,0.0999237517604291,72.49849584402932,False,False
0.4772834560443353,0.48853462269296366,0.03418192126270089,95.66224834902302,False,True
0.02441415246313197,0.8867069306232492,0.08887891691361885,66.18096457894963,False,False
0.27176026425549227,0.23711660251904126,0.4911231332254666,93.9202079526987,False,False
0.29501363967259914,0.6513333696666348,0.05365299066076594,85.64305539268456,False,False
0.4742846768402079,0.19739173274079075,0.3283235904190013,96.65502868182568,False,True
0.7066858853632016,0.09227225583845422,0.20104185879834421,96.12840504166289,False,False
0.7476547072795787,0.22941182743542612,0.022933465284994996,96.29602794250765,True,True
0.8423655473430789,0.051646361057375016,0.10598809159954606,95.99257273399158,False,False
0.48096144159044274,0.1967071606753585,0.3223313977341989,96.63320164191718,False,True
0.21905864940007228,0.00845799899247059,0.7724833516074571,77.50807080295013,False,False
0.7870176845699248,0.13283250850202613,0.08014980692804904,96.14529452237512,True,True
0.6006694677303893,0.14182784286676023,0.2575026894028504,96.60128220225963,False,True
0.46749795542745104,0.09733876300961988,0.43516328156292905,96.46030274838941,False,False
0.2905244218544408,0.26082203728669473,0.44865354085886444,94.88777274045273,False,True
0.023827484712931432,0.6085232004872383,0.3676493147998305,69.3164031140947,False,False
0.32593552555973954,0.41874049897054844,0.2553239754697122,94.34866368762837,False,True
0.39483114442715905,0.23371956766433455,0.3714492879085064,96.3682603416336,False,True
0.34397513644891037,0.14325417507209973,0.5127706884789899,95.14853638571091,False,False
0.3968056641531214,0.525686758328783,0.07750757751809567,93.51557306726595,False,True
0.4113401717963384,0.5688967901860522,0.01976303801760916,92.76317195293537,False,True
0.3135945992076127,0.5227480230348273,0.1636573777575602,91.17112532161111,False,False
0.5531858731149408,0.38971928677611306,0.05709484010894608,96.13111503625348,True,True
